2320127002,2016-05-11,6424,4.32999992370605,1140,1903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2873212765,2016-05-11,6440,4.32999992370605,1121,1826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3977333714,2016-05-11,746,0.5,13,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4020332650,2016-05-11,3689,2.65000009536743,1296,2645,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4319703577,2016-05-11,9129,6.13000011444092,574,2232,4319703577,2016-05-11,1,529,558,8.81999969482422,9.30000019073486,1,529,558,8.81999969482422,9.30000019073486
4388161847,2016-05-11,10201,7.84000015258789,858,2954,4388161847,2016-05-11,1,469,494,7.82000017166138,8.22999954223633,1,469,494,7.82000017166138,8.22999954223633
4445114986,2016-05-11,9105,6.1100001335144,622,2499,4445114986,2016-05-11,1,499,530,8.31999969482422,8.82999992370605,1,499,530,8.31999969482422,8.82999992370605
4558609924,2016-05-11,9108,6.01999998092651,1081,2131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4702921684,2016-05-11,9810,7.96000003814697,784,3069,4702921684,2016-05-11,1,354,366,5.90000009536743,6.09999990463257,1,354,366,5.90000009536743,6.09999990463257
5553957443,2016-05-11,4926,3.22000002861023,628,1693,5553957443,2016-05-11,1,463,486,7.71999979019165,8.10000038146973,1,463,486,7.71999979019165,8.10000038146973
5577150313,2016-05-11,4038,3.03999996185303,257,1665,5577150313,2016-05-11,1,431,476,7.17999982833862,7.92999982833862,1,431,476,7.17999982833862,7.92999982833862
6962181067,2016-05-11,6722,4.44000005722046,709,1855,6962181067,2016-05-11,1,452,480,7.53000020980835,8,1,452,480,7.53000020980835,8
7086361926,2016-05-11,9572,6.51999998092651,757,2735,7086361926,2016-05-11,1,451,463,7.51999998092651,7.71999979019165,1,451,463,7.51999998092651,7.71999979019165
8053475328,2016-05-11,12209,9.39999961853027,1189,2809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8378563200,2016-05-11,9143,7.25,763,3788,8378563200,2016-05-11,1,368,387,6.13000011444092,6.44999980926514,1,368,387,6.13000011444092,6.44999980926514
8583815059,2016-05-11,8701,6.78999996185303,1106,2804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8877689391,2016-05-11,21420,19.5599994659424,1127,3832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1503960366,2016-05-10,12207,7.76999998092651,746,1859,1503960366,2016-05-10,1,383,403,6.38000011444092,6.71999979019165,1,383,403,6.38000011444092,6.71999979019165
1624580081,2016-05-10,2969,1.92999994754791,1301,1393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1644430081,2016-05-10,9167,6.65999984741211,1254,2799,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1844505072,2016-05-10,0,0,1440,1347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1927972279,2016-05-10,0,0,1440,2063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022484408,2016-05-10,12798,8.97999954223633,1084,2797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2026352035,2016-05-10,254,0.159999996423721,1002,1141,2026352035,2016-05-10,1,357,380,5.94999980926514,6.32999992370605,1,357,380,5.94999980926514,6.32999992370605
2320127002,2016-05-10,6227,4.19999980926514,1150,1899,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2873212765,2016-05-10,8275,5.55999994277954,1067,1962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3977333714,2016-05-10,13072,8.77999973297119,676,1630,3977333714,2016-05-10,1,312,452,5.19999980926514,7.53000020980835,1,312,452,5.19999980926514,7.53000020980835
4020332650,2016-05-10,5546,3.98000001907349,774,2926,4020332650,2016-05-10,1,442,494,7.36999988555908,8.22999954223633,1,442,494,7.36999988555908,8.22999954223633
4319703577,2016-05-10,9487,6.36999988555908,555,2260,4319703577,2016-05-10,1,487,517,8.11999988555908,8.61999988555908,1,487,517,8.11999988555908,8.61999988555908
4388161847,2016-05-10,10299,7.92000007629395,648,3061,4388161847,2016-05-10,1,354,375,5.90000009536743,6.25,1,354,375,5.90000009536743,6.25
4445114986,2016-05-10,3915,2.63000011444092,783,2181,4445114986,2016-05-10,1,405,426,6.75,7.09999990463257,1,405,426,6.75,7.09999990463257
4558609924,2016-05-10,6435,4.25,1191,1889,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4702921684,2016-05-10,10613,8.60999965667725,701,3172,4702921684,2016-05-10,1,416,431,6.92999982833862,7.17999982833862,1,416,431,6.92999982833862,7.17999982833862
5553957443,2016-05-10,16358,10.710000038147,707,2335,5553957443,2016-05-10,1,418,443,6.96999979019165,7.38000011444092,1,418,443,6.96999979019165,7.38000011444092
5577150313,2016-05-10,8869,6.65000009536743,639,3841,5577150313,2016-05-10,1,504,562,8.39999961853027,9.36999988555908,1,504,562,8.39999961853027,9.36999988555908
6290855005,2016-05-10,0,0,1440,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6962181067,2016-05-10,15448,10.210000038147,626,2361,6962181067,2016-05-10,1,469,481,7.82000017166138,8.02000045776367,1,469,481,7.82000017166138,8.02000045776367
7086361926,2016-05-10,14433,10.789999961853,1182,2800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8053475328,2016-05-10,14810,11.3599996566772,1219,2926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8378563200,2016-05-10,6582,5.21999979019165,840,3586,8378563200,2016-05-10,1,342,391,5.69999980926514,6.51999998092651,1,342,391,5.69999980926514,6.51999998092651
8583815059,2016-05-10,8240,6.42999982833862,1226,2846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8792009665,2016-05-10,0,0,48,57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8877689391,2016-05-10,10733,8.14999961853027,1187,2832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1503960366,2016-05-09,12022,7.71999979019165,835,1819,1503960366,2016-05-09,1,338,342,5.63000011444092,5.69999980926514,1,338,342,5.63000011444092,5.69999980926514
1624580081,2016-05-09,1732,1.12999999523163,1349,1328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1644430081,2016-05-09,6643,4.82999992370605,1099,3008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1844505072,2016-05-09,0,0,1440,1347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1927972279,2016-05-09,0,0,1440,2063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022484408,2016-05-09,13379,9.39000034332275,1061,2709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2026352035,2016-05-09,10685,6.61999988555908,543,1869,2026352035,2016-05-09,1,531,556,8.85000038146973,9.27000045776367,1,531,556,8.85000038146973,9.27000045776367
2320127002,2016-05-09,3090,2.07999992370605,1295,1630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2873212765,2016-05-09,7726,5.19000005722046,1095,1906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3977333714,2016-05-09,14687,10.0799999237061,1159,1667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4020332650,2016-05-09,4556,3.26999998092651,1225,2785,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4319703577,2016-05-09,10378,6.96000003814697,490,2345,4319703577,2016-05-09,1,535,565,8.92000007629395,9.42000007629395,1,535,565,8.92000007629395,9.42000007629395
4388161847,2016-05-09,10218,7.8600001335144,1020,3013,4388161847,2016-05-09,1,62,65,1.02999997138977,1.08000004291534,1,62,65,1.02999997138977,1.08000004291534
4445114986,2016-05-09,5275,3.53999996185303,641,2281,4445114986,2016-05-09,1,457,533,7.61999988555908,8.88000011444092,1,457,533,7.61999988555908,8.88000011444092
4558609924,2016-05-09,11451,7.57000017166138,1065,2223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4702921684,2016-05-09,8232,6.67999982833862,746,2990,4702921684,2016-05-09,1,435,458,7.25,7.63000011444092,1,435,458,7.25,7.63000011444092
5553957443,2016-05-09,11611,7.57999992370605,667,2272,5553957443,2016-05-09,1,453,494,7.55000019073486,8.22999954223633,1,453,494,7.55000019073486,8.22999954223633
5577150313,2016-05-09,3421,2.55999994277954,1099,2489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6117666160,2016-05-09,4477,3.38000011444092,125,1248,6117666160,2016-05-09,1,492,522,8.19999980926514,8.69999980926514,1,492,522,8.19999980926514,8.69999980926514
6290855005,2016-05-09,6277,4.75,800,2175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6962181067,2016-05-09,12342,8.72000026702881,607,2105,6962181067,2016-05-09,1,489,497,8.14999961853027,8.27999973297119,1,489,497,8.14999961853027,8.27999973297119
7086361926,2016-05-09,13566,9.10999965667725,743,2960,7086361926,2016-05-09,1,427,438,7.11999988555908,7.30000019073486,1,427,438,7.11999988555908,7.30000019073486
8053475328,2016-05-09,12465,9.38000011444092,1214,2765,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8378563200,2016-05-09,8382,6.65000009536743,772,3721,8378563200,2016-05-09,1,359,399,5.98000001907349,6.65000009536743,1,359,399,5.98000001907349,6.65000009536743
8583815059,2016-05-09,9877,7.69999980926514,1260,2947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8792009665,2016-05-09,0,0,1440,1688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8877689391,2016-05-09,20226,18.25,1131,3710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1503960366,2016-05-08,10060,6.57999992370605,574,1740,1503960366,2016-05-08,1,594,611,9.89999961853027,10.1800003051758,1,594,611,9.89999961853027,10.1800003051758
1624580081,2016-05-08,3427,2.23000001907349,1288,1427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1644430081,2016-05-08,6724,4.8899998664856,991,2987,1644430081,2016-05-08,1,137,154,2.27999997138977,2.5699999332428,1,137,154,2.27999997138977,2.5699999332428
1844505072,2016-05-08,0,0,1440,1347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1927972279,2016-05-08,0,0,1440,2063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022484408,2016-05-08,3292,2.30999994277954,1305,1848,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2026352035,2016-05-08,5528,3.45000004768372,610,1555,2026352035,2016-05-08,1,541,568,9.02000045776367,9.47000026702881,1,541,568,9.02000045776367,9.47000026702881
2320127002,2016-05-08,5161,3.48000001907349,1193,1821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2873212765,2016-05-08,8168,5.53999996185303,1068,2096,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3977333714,2016-05-08,13585,9.09000015258789,688,1633,3977333714,2016-05-08,2,259,456,4.32000017166138,7.59999990463257,2,259,456,4.32000017166138,7.59999990463257
4020332650,2016-05-08,5862,4.19999980926514,775,3089,4020332650,2016-05-08,1,364,402,6.07000017166138,6.69999980926514,1,364,402,6.07000017166138,6.69999980926514
4319703577,2016-05-08,3672,2.46000003814697,603,1792,4319703577,2016-05-08,1,602,638,10.0299997329712,10.6300001144409,1,602,638,10.0299997329712,10.6300001144409
4388161847,2016-05-08,17298,14.3800001144409,576,3934,4388161847,2016-05-08,2,529,541,8.81999969482422,9.02000045776367,2,529,541,8.81999969482422,9.02000045776367
4445114986,2016-05-08,7303,4.90000009536743,733,2423,4445114986,2016-05-08,1,361,391,6.01999998092651,6.51999998092651,1,361,391,6.01999998092651,6.51999998092651
4558609924,2016-05-08,6543,4.32999992370605,1019,2666,4558609924,2016-05-08,1,123,134,2.04999995231628,2.23000001907349,1,123,134,2.04999995231628,2.23000001907349
4702921684,2016-05-08,12857,10.4300003051758,1019,3287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5553957443,2016-05-08,6083,4,505,1762,5553957443,2016-05-08,1,568,608,9.47000026702881,10.1300001144409,1,568,608,9.47000026702881,10.1300001144409
5577150313,2016-05-08,0,0,1440,1819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6117666160,2016-05-08,7328,5.53000020980835,517,2250,6117666160,2016-05-08,1,555,603,9.25,10.0500001907349,1,555,603,9.25,10.0500001907349
6290855005,2016-05-08,7706,5.82999992370605,1189,2712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6962181067,2016-05-08,4188,2.76999998092651,709,1659,6962181067,2016-05-08,1,541,569,9.02000045776367,9.47999954223633,1,541,569,9.02000045776367,9.47999954223633
7086361926,2016-05-08,10677,7.09999990463257,695,2534,7086361926,2016-05-08,1,481,510,8.02000045776367,8.5,1,481,510,8.02000045776367,8.5
8053475328,2016-05-08,22026,17.6499996185303,1073,3589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8378563200,2016-05-08,2943,2.32999992370605,621,2685,8378563200,2016-05-08,1,545,606,9.07999992370605,10.1000003814697,1,545,606,9.07999992370605,10.1000003814697
8583815059,2016-05-08,9217,7.19000005722046,1183,2940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8792009665,2016-05-08,0,0,1440,1688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8877689391,2016-05-08,10686,8.10999965667725,1174,2847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1503960366,2016-05-07,11992,7.71000003814697,833,1821,1503960366,2016-05-07,1,331,349,5.51999998092651,5.82000017166138,1,331,349,5.51999998092651,5.82000017166138
1624580081,2016-05-07,2104,1.37000000476837,1258,1474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1644430081,2016-05-07,13372,9.72000026702881,1139,3404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1844505072,2016-05-07,0,0,1440,1347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1927972279,2016-05-07,1510,1.03999996185303,1392,2229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022484408,2016-05-07,6708,4.71000003814697,1269,1995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2026352035,2016-05-07,4193,2.59999990463257,665,1491,2026352035,2016-05-07,1,511,521,8.52000045776367,8.68000030517578,1,511,521,8.52000045776367,8.68000030517578
2320127002,2016-05-07,7379,4.96999979019165,1121,1972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2873212765,2016-05-07,4940,3.38000011444092,1302,1897,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3977333714,2016-05-07,11550,7.73000001907349,703,1574,3977333714,2016-05-07,1,237,443,3.95000004768372,7.38000011444092,1,237,443,3.95000004768372,7.38000011444092
4020332650,2016-05-07,6132,4.40000009536743,1256,2975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4319703577,2016-05-07,7937,5.32999992370605,586,2158,4319703577,2016-05-07,1,507,530,8.44999980926514,8.82999992370605,1,507,530,8.44999980926514,8.82999992370605
4388161847,2016-05-07,22770,17.5400009155273,508,4022,4388161847,2016-05-07,1,472,496,7.86999988555908,8.27000045776367,1,472,496,7.86999988555908,8.27000045776367
4445114986,2016-05-07,5183,3.58999991416931,866,2123,4445114986,2016-05-07,2,401,436,6.67999982833862,7.26999998092651,2,401,436,6.67999982833862,7.26999998092651
4558609924,2016-05-07,8237,5.44000005722046,1116,1973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4702921684,2016-05-07,14370,11.6499996185303,577,3683,4702921684,2016-05-07,1,520,543,8.67000007629395,9.05000019073486,1,520,543,8.67000007629395,9.05000019073486
5553957443,2016-05-07,1868,1.22000002861023,902,1494,5553957443,2016-05-07,1,442,470,7.36999988555908,7.82999992370605,1,442,470,7.36999988555908,7.82999992370605
5577150313,2016-05-07,0,0,1440,1819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6117666160,2016-05-07,7336,5.53999996185303,456,2469,6117666160,2016-05-07,2,498,507,8.30000019073486,8.44999980926514,2,498,507,8.30000019073486,8.44999980926514
6290855005,2016-05-07,5510,4.17000007629395,1213,2613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6775888955,2016-05-07,1967,1.4099999666214,551,1032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6962181067,2016-05-07,6815,4.5,745,1947,6962181067,2016-05-07,1,298,334,4.96999979019165,5.57000017166138,1,298,334,4.96999979019165,5.57000017166138
7007744171,2016-05-07,0,0,111,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7086361926,2016-05-07,12827,8.47999954223633,621,2739,7086361926,2016-05-07,1,530,548,8.82999992370605,9.13000011444092,1,530,548,8.82999992370605,9.13000011444092
8053475328,2016-05-07,19769,15.6700000762939,1076,3331,8053475328,2016-05-07,1,74,75,1.23000001907349,1.25,1,74,75,1.23000001907349,1.25
8378563200,2016-05-07,4468,3.53999996185303,851,2799,8378563200,2016-05-07,2,459,513,7.65000009536743,8.55000019073486,2,459,513,7.65000009536743,8.55000019073486
8583815059,2016-05-07,6117,4.76999998092651,1190,2810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8792009665,2016-05-07,0,0,1440,1688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8877689391,2016-05-07,12332,8.13000011444092,1036,4142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1503960366,2016-05-06,12159,8.02999973297119,754,1896,1503960366,2016-05-06,1,334,367,5.57000017166138,6.11999988555908,1,334,367,5.57000017166138,6.11999988555908
1624580081,2016-05-06,1727,1.12000000476837,1338,1341,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1644430081,2016-05-06,9787,7.11999988555908,1054,3328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1844505072,2016-05-06,44,0.0299999993294477,1438,1351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1927972279,2016-05-06,2091,1.45000004768372,1332,2383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2022484408,2016-05-06,10227,7.17999982833862,1104,2498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2026352035,2016-05-06,8198,5.07999992370605,511,1736,2026352035,2016-05-06,1,524,548,8.72999954223633,9.13000011444092,1,524,548,8.72999954223633,9.13000011444092
2320127002,2016-05-06,4878,3.28999996185303,1236,1742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2873212765,2016-05-06,7063,4.75,1065,1910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3977333714,2016-05-06,11677,8.27999973297119,676,1590,3977333714,2016-05-06,1,323,512,5.38000011444092,8.52999973297119,1,323,512,5.38000011444092,8.52999973297119
4020332650,2016-05-06,4369,3.13000011444092,855,2704,4020332650,2016-05-06,1,385,408,6.42000007629395,6.80000019073486,1,385,408,6.42000007629395,6.80000019073486
4319703577,2016-05-06,9524,6.42000007629395,692,2266,4319703577,2016-05-06,1,450,491,7.5,8.18000030517578,1,450,491,7.5,8.18000030517578
4388161847,2016-05-06,13175,10.1300001144409,1100,3425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4445114986,2016-05-06,4514,3.02999997138977,809,2211,4445114986,2016-05-06,2,374,402,6.23000001907349,6.69999980926514,2,374,402,6.23000001907349,6.69999980926514
4558609924,2016-05-06,3755,2.48000001907349,1238,1722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4702921684,2016-05-06,6943,5.63000011444092,682,2859,4702921684,2016-05-06,1,404,449,6.73000001907349,7.48000001907349,1,404,449,6.73000001907349,7.48000001907349
5553957443,2016-05-06,9632,6.28999996185303,761,1916,5553957443,2016-05-06,1,400,434,6.67000007629395,7.23000001907349,1,400,434,6.67000007629395,7.23000001907349
5577150313,2016-05-06,4950,3.70000004768372,1304,2643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6117666160,2016-05-06,3365,2.6800000667572,673,1838,6117666160,2016-05-06,2,658,698,10.9700002670288,11.6300001144409,2,658,698,10.9700002670288,11.6300001144409
6290855005,2016-05-06,6116,4.61999988555908,1135,2806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6775888955,2016-05-06,4697,3.36999988555908,1318,2496,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6962181067,2016-05-06,5908,3.91000008583069,717,1850,6962181067,2016-05-06,1,443,462,7.38000011444092,7.69999980926514,1,443,462,7.38000011444092,7.69999980926514
7007744171,2016-05-06,11459,7.67000007629395,1136,2553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7086361926,2016-05-06,12461,8.38000011444092,834,2924,7086361926,2016-05-06,1,322,333,5.36999988555908,5.55000019073486,1,322,333,5.36999988555908,5.55000019073486
